0.000000	261.631622
0.023220	261.633057
0.046440	261.632629
0.069660	261.632874
0.092880	261.632904
0.116100	261.632874
0.139320	261.632965
0.162540	261.632782
0.185760	261.632935
0.208980	261.632843
0.232200	261.632874
0.255419	261.633179
0.278639	261.633057
0.301859	261.633514
0.325079	261.631958
0.348299	261.632690
0.371519	261.632904
0.394739	261.632965
0.417959	261.632813
0.441179	261.632935
0.464399	261.632813
0.487619	261.632874
0.510839	261.632965
0.534059	261.632843
0.557279	261.633057
0.580499	261.632538
0.603719	261.634766
0.626939	261.630951
0.650159	261.633087
0.673379	261.632843
0.696599	261.632965
0.719819	261.632751
0.743039	261.632874
0.766258	261.632904
0.789478	261.632904
0.812698	261.632996
0.835918	261.632751
0.859138	261.632874
0.882358	261.632874
0.905578	261.634430
0.928798	261.631500
0.952018	261.633118
0.975238	261.632629
0.998458	261.632874
1.021678	261.632874
1.044898	261.632874
1.068118	261.632965
1.091338	261.632813
1.114558	261.632904
1.137778	261.632843
1.160998	261.632874
1.184218	261.633179
1.207438	261.633148
1.230658	261.633301
1.253878	261.632080
1.277097	261.632660
1.300317	261.632874
1.323537	261.633026
1.346757	261.632874
1.369977	261.632935
1.393197	261.632813
1.416417	261.632874
1.439637	261.632935
1.462857	261.632874
1.486077	261.633057
1.509297	261.632538
1.532517	261.634766
1.555737	261.630951
1.578957	261.633087
1.602177	261.632843
1.625397	261.632996
1.648617	261.632782
1.671837	261.632874
1.695057	261.632904
1.718277	261.632843
1.741497	261.632996
1.764717	261.632751
1.787936	261.632874
1.811157	261.632813
1.834376	261.634521
1.857596	261.631317
1.880816	261.633179
1.904036	261.632660
1.927256	261.632904
1.950476	261.632874
1.973696	261.632874
1.996916	261.632965
2.020136	261.632813
2.043356	261.632935
2.066576	261.632813
2.089796	261.632874
2.113016	261.633179
2.136236	261.633270
2.159456	261.633087
2.182676	261.632233
2.205896	261.632660
2.229116	261.632874
2.252336	261.632965
2.275556	261.632843
2.298775	261.632935
2.321995	261.632782
2.345215	261.632874
2.368435	261.632935
2.391655	261.632874
2.414875	261.633087
2.438095	261.632538
2.461315	261.634613
2.484535	261.631042
2.507755	261.633026
2.530975	261.632874
2.554195	261.632965
2.577415	261.632782
2.600635	261.632874
2.623855	261.632874
2.647075	261.632874
2.670295	261.632996
2.693515	261.632751
2.716735	261.632904
2.739955	261.632782
2.763175	261.634613
2.786395	261.631195
2.809614	261.633179
2.832834	261.632660
2.856054	261.632904
2.879274	261.632843
2.902494	261.632874
2.925714	261.632965
2.948934	261.632813
2.972154	261.632904
2.995374	261.632782
3.018594	261.632874
3.041814	261.633179
3.065034	261.633392
3.088254	261.632874
3.111474	261.632355
3.134694	261.632629
3.157914	261.632874
3.181134	261.632965
3.204354	261.632843
3.227574	261.632965
3.250794	261.632813
3.274014	261.632874
3.297234	261.632904
3.320453	261.632874
3.343673	261.633087
3.366894	261.632568
3.390113	261.634552
3.413333	261.631134
3.436553	261.632965
3.459773	261.632874
3.482993	261.632965
3.506213	261.632782
3.529433	261.632904
3.552653	261.632874
3.575873	261.632874
3.599093	261.632996
3.622313	261.632813
3.645533	261.632904
3.668753	261.632721
3.691973	261.634735
3.715193	261.631104
3.738413	261.633209
3.761633	261.632660
3.784853	261.632904
3.808073	261.632843
3.831293	261.632874
3.854512	261.632965
3.877733	261.632813
3.900952	261.632965
3.924172	261.632782
3.947392	261.632874
3.970612	261.633118
3.993832	261.633545
4.017052	261.632660
4.040272	261.632477
4.063492	261.632599
4.086712	261.632904
4.109932	261.632965
4.133152	261.632843
4.156372	261.632965
4.179592	261.632813
4.202812	261.632904
4.226032	261.632904
4.249252	261.632874
4.272471	261.633148
4.295691	261.632599
4.318912	261.634399
4.342132	261.631226
4.365352	261.632935
4.388571	261.632874
4.411791	261.632996
4.435011	261.632813
4.458231	261.632904
4.481451	261.632874
4.504671	261.632904
4.527891	261.632965
4.551111	261.632813
4.574331	261.632965
4.597551	261.632660
4.620771	261.634766
4.643991	261.631012
4.667211	261.633240
4.690431	261.632721
4.713651	261.632904
4.736871	261.632813
4.760091	261.632874
4.783311	261.632965
4.806530	261.632813
4.829751	261.632965
4.852971	261.632751
4.876191	261.632874
4.899410	261.633087
4.922630	261.633667
4.945850	261.632446
4.969070	261.632660
4.992290	-1.000000
