0.000000	446.959473
0.023220	457.468872
0.046440	458.843933
0.069660	450.510773
0.092880	437.114532
0.116100	424.946472
0.139320	420.444916
0.162540	426.315796
0.185760	438.563538
0.208980	451.535828
0.232200	458.896973
0.255419	457.258057
0.278639	445.454559
0.301859	431.413055
0.325079	421.785339
0.348299	421.505371
0.371519	429.719849
0.394739	444.456879
0.417959	455.683136
0.441179	459.375000
0.464399	453.237396
0.487619	440.022186
0.510839	427.233582
0.534059	420.500610
0.557279	424.038452
0.580499	435.555542
0.603719	449.490387
0.626939	458.314087
0.650159	458.314087
0.673379	448.626648
0.696599	434.720703
0.719819	423.529419
0.743039	420.500610
0.766258	427.233582
0.789478	440.510559
0.812698	453.600006
0.835918	459.375000
0.859138	455.683136
0.882358	444.456879
0.905578	429.719849
0.928798	421.002380
0.952018	422.514984
0.975238	432.352936
0.998458	445.955048
1.021678	457.258057
1.044898	458.896973
1.068118	451.535828
1.091338	438.563538
1.114558	425.060242
1.137778	420.000000
1.160998	424.946472
1.184218	437.596466
1.207438	451.381775
1.230658	458.843933
1.253878	457.468872
1.277097	446.456696
1.300317	433.296936
1.323537	422.683716
1.346757	421.337585
1.369977	429.081085
1.393197	443.463684
1.416417	455.108368
1.439637	459.375000
1.462857	453.600006
1.486077	441.490540
1.509297	428.155334
1.532517	420.444916
1.555737	423.585907
1.578957	434.720703
1.602177	448.474579
1.625397	457.943939
1.648617	458.843933
1.671837	449.490387
1.695057	436.153839
1.718277	424.038452
1.741497	420.444916
1.764717	426.602173
1.787936	440.510559
1.811157	453.082184
1.834376	459.375000
1.857596	456.731873
1.880816	444.456879
1.904036	430.477234
1.927256	421.337585
1.950476	422.009583
1.973696	431.295837
1.996916	445.955048
2.020136	456.731873
2.043356	459.375000
2.066576	453.082184
2.089796	438.563538
2.113016	425.858368
2.136236	420.000000
2.159456	424.548737
2.182676	436.153839
2.205896	451.022736
2.229116	458.843933
2.252336	457.785461
2.275556	447.968384
2.298775	433.296936
2.321995	423.021576
2.345215	421.002380
2.368435	428.155334
2.391655	441.982178
2.414875	454.639160
2.438095	459.375000
2.461315	454.639160
2.484535	442.968750
2.507755	428.675568
2.530975	420.500610
2.554195	422.683716
2.577415	433.296936
2.600635	446.959473
2.623855	457.785461
2.647075	458.896973
2.670295	450.510773
2.693515	437.114532
2.716735	424.548737
2.739955	420.444916
2.763175	426.315796
2.786395	438.563538
2.809614	452.307678
2.832834	459.375000
2.856054	456.994812
2.879274	445.454559
2.902494	431.413055
2.925714	421.785339
2.948934	421.785339
2.972154	430.477234
2.995374	444.456879
3.018594	456.049652
3.041814	459.375000
3.065034	453.082184
3.088254	440.022186
3.111474	427.233582
3.134694	420.444916
3.157914	424.491974
3.181134	436.153839
3.204354	449.490387
3.227574	458.419952
3.250794	458.314087
3.274014	447.968384
3.297234	434.720703
3.320453	423.134338
3.343673	420.500610
3.366894	427.636353
3.390113	441.982178
3.413333	453.600006
3.436553	459.375000
3.459773	455.683136
3.482993	442.968750
3.506213	429.081085
3.529433	421.002380
3.552653	422.514984
3.575873	432.883423
3.599093	446.959473
3.622313	457.258057
3.645533	458.843933
3.668753	451.535828
3.691973	437.114532
3.715193	424.946472
3.738413	420.000000
3.761633	425.572968
3.784853	437.596466
3.808073	451.535828
3.831293	458.843933
3.854512	457.258057
3.877733	446.456696
3.900952	432.352936
3.924172	422.009583
3.947392	421.505371
3.970612	429.545441
3.993832	443.463684
4.017052	455.683136
4.040272	459.375000
4.063492	453.600006
4.086712	441.490540
4.109932	427.636353
4.133152	420.500610
4.156372	423.585907
4.179592	434.720703
4.202812	448.474579
4.226032	458.314087
4.249252	458.419952
4.272471	449.490387
4.295691	436.153839
4.318912	423.529419
4.342132	420.444916
4.365352	427.233582
4.388571	440.510559
4.411791	453.082184
4.435011	459.375000
4.458231	456.049652
4.481451	444.456879
4.504671	430.477234
4.527891	421.337585
4.551111	422.234039
4.574331	432.352936
4.597551	445.955048
4.620771	456.994812
4.643991	459.375000
4.667211	451.535828
4.690431	438.563538
4.713651	425.858368
4.736871	420.000000
4.760091	424.548737
4.783311	437.596466
4.806530	451.022736
4.829751	458.896973
4.852971	457.785461
4.876191	446.456696
4.899410	433.296936
4.922630	422.683716
4.945850	421.002380
4.969070	429.197083
4.992290	438.805969
